TaxID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism Groups,Strain,Size(Mb),GC%,Type,CDS,Assembly,Genes,rRNA,tRNA
121845,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Liviidae,Diaphorina,Diaphorina citri,Eukaryota;Animals;Insects,,0.014996,25.5268,mitochondrion,13,,37,2,22
2047824,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Liviidae,Diaphorina,Diaphorina lycii,Eukaryota;Animals;Insects,,0.015112,26.383,mitochondrion,13,,37,2,22
143323,Eukaryota,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus splendidus,Eukaryota;Animals;Fishes,,0.015985,50.5599,mitochondrion,13,,13,2,21
38691,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Diarrhena,Diarrhena obovata,Eukaryota;Plants;Land Plants,,0.137421,38.8128,plastid,83,,130,8,39
2804075,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Diarthron,Diarthron linifolium,Eukaryota;Plants;Land Plants,,0.172644,36.7954,chloroplast,90,,138,8,38
368674,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Diastatea,Diastatea micrantha,Eukaryota;Plants;Land Plants,,0.164976,39.5536,plastid,89,,137,8,37
40085,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,Diatraea,Diatraea saccharalis,Eukaryota;Animals;Insects,,0.01549,19.9806,mitochondrion,13,,13,2,22
60516,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Dibothriocephalus,Dibothriocephalus latus,Eukaryota;Animals;Flatworms,,0.013608,31.8269,mitochondrion,12,,12,2,22
2567821,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Dibothriocephalus,Dibothriocephalus nihonkaiensis,Eukaryota;Animals;Flatworms,,0.013747,32.247,mitochondrion,12,,12,2,22
667146,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicaeidae,Dicaeum,Dicaeum agile,Eukaryota;Animals;Birds,,0.016809,46.4037,mitochondrion,13,,37,2,22
667151,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicaeidae,Dicaeum,Dicaeum concolor,Eukaryota;Animals;Birds,,0.016796,45.4573,mitochondrion,13,,37,2,22
667154,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicaeidae,Dicaeum,Dicaeum eximium,Eukaryota;Animals;Birds,,0.016832,44.8075,mitochondrion,13,,37,2,22
13489,Eukaryota,Metazoa,Chordata,Actinopteri,,Moronidae,Dicentrarchus,Dicentrarchus labrax,Eukaryota;Animals;Fishes,,0.018253,45.2967,mitochondrion,13,,37,2,22
94946,Eukaryota,Metazoa,Chordata,Actinopteri,,Moronidae,Dicentrarchus,Dicentrarchus punctatus,Eukaryota;Animals;Fishes,,0.017511,47.3474,mitochondrion,13,,37,2,22
412635,Eukaryota,Metazoa,Chordata,Actinopteri,Lophiiformes,Diceratiidae,Diceratias,Diceratias pileatus,Eukaryota;Animals;Fishes,,0.016431,46.9052,mitochondrion,13,,13,2,22
89632,Eukaryota,Metazoa,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,Dicerorhinus sumatrensis,Eukaryota;Animals;Mammals,,0.016466,41.5401,mitochondrion,13,,13,2,22
9805,Eukaryota,Metazoa,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,Diceros bicornis,Eukaryota;Animals;Mammals,,0.016411,40.6678,mitochondrion,13,,13,2,22
2017772,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichaetaria,Dichaetaria wightii,Eukaryota;Plants;Land Plants,,0.135248,38.7008,chloroplast,83,,129,8,38
220438,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium acuminatum,Eukaryota;Plants;Land Plants,,0.140122,38.6513,chloroplast,83,,131,8,40
2071910,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium boreale,Eukaryota;Plants;Land Plants,,0.140089,38.6354,plastid,85,,133,8,40
888266,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium commutatum,Eukaryota;Plants;Land Plants,,0.139591,38.7002,plastid,85,,133,8,40
795688,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium dichotomum,Eukaryota;Plants;Land Plants,,0.140105,38.646,plastid,85,,133,8,40
1620044,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium portoricense,Eukaryota;Plants;Land Plants,,0.140107,38.6398,plastid,85,,133,8,40
2762469,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium ravenelii,Eukaryota;Plants;Land Plants,,0.140063,38.649,chloroplast,85,,133,8,40
106888,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthium,Dichanthium annulatum,Eukaryota;Plants;Land Plants,,0.136805,38.6258,chloroplast,88,,129,8,31
330558,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichanthium,Dichanthium sericeum,Eukaryota;Plants;Land Plants,,0.138271,38.5063,chloroplast,83,,129,8,38
97998,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Dichasianthus,Dichasianthus subtilissimus,Eukaryota;Plants;Land Plants,,0.154356,36.2351,chloroplast,85,,130,8,37
480614,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dichelachne,Dichelachne crinita,Eukaryota;Plants;Land Plants,,0.136278,38.6262,plastid,83,,130,8,39
1055743,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Dichocarpum,Dichocarpum fargesii,Eukaryota;Plants;Land Plants,,0.153134,38.5283,chloroplast,83,,132,8,37
1280432,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris ustalella,Eukaryota;Animals;Insects,,0.01541,18.8838,mitochondrion,13,,37,2,22
1053343,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,Dichondra micrantha,Eukaryota;Plants;Land Plants,,0.163228,37.6786,plastid,86,,135,8,40
311072,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dichorragia,Dichorragia nesimachus,Eukaryota;Animals;Insects,,0.015355,18.4696,mitochondrion,13,,13,2,22
767270,Eukaryota,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Ellisellidae,Dichotella,Dichotella gemmacea,Eukaryota;Animals;Other Animals,,0.018769,37.6205,mitochondrion,14,,17,2,1
193303,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Dichotomanthes,Dichotomanthes tristaniicarpa,Eukaryota;Plants;Land Plants,,0.160682,36.4415,chloroplast,85,,131,8,37
1534479,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dichotomius,Dichotomius schiffleri,Eukaryota;Animals;Insects,,0.014802,22.6456,mitochondrion,13,,37,2,22
196665,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Dichrostachys,Dichrostachys cinerea,Eukaryota;Plants;Land Plants,,0.16124,35.9421,chloroplast,83,,130,8,37
2218046,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Liviidae,Diclidophlebia,Diclidophlebia paucipunctata,Eukaryota;Animals;Insects,,0.015232,23.6541,mitochondrion,13,,37,2,22
91190,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Dicloster,Dicloster acuatus,Eukaryota;Plants;Green Algae,,0.169201,30.0246,chloroplast,87,,128,6,35
2805743,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Chloropidae,Dicraeus,Dicraeus orientalis,Eukaryota;Animals;Insects,,0.016188,20.892,mitochondrion,13,,37,2,22
1302322,Eukaryota,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Dicranocentrus,Dicranocentrus wangi,Eukaryota;Animals;Insects,,0.014883,29.8125,mitochondrion,13,,37,2,22
664368,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Dicrastylis,Dicrastylis parvifolia,Eukaryota;Plants;Land Plants,,0.153121,38.0131,chloroplast,87,,133,8,36
483157,Eukaryota,Metazoa,Platyhelminthes,Trematoda,Plagiorchiida,Dicrocoeliidae,Dicrocoelium,Dicrocoelium chinensis,Eukaryota;Animals;Flatworms,,0.014917,37.8964,mitochondrion,12,,12,2,22
57078,Eukaryota,Metazoa,Platyhelminthes,Trematoda,Plagiorchiida,Dicrocoeliidae,Dicrocoelium,Dicrocoelium dendriticum,Eukaryota;Animals;Flatworms,,0.014884,37.7721,mitochondrion,12,,12,2,22
85953,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx groenlandicus,Eukaryota;Animals;Mammals,,0.016341,40.2791,mitochondrion,13,,37,2,22
92538,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx hudsonius,Eukaryota;Animals;Mammals,,0.016338,40.4762,mitochondrion,13,,37,2,22
85952,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx torquatus,Eukaryota;Animals;Mammals,,0.01634,39.9816,mitochondrion,13,,37,2,22
254530,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus hottentottus,Eukaryota;Animals;Birds,,0.016963,41.8735,mitochondrion,13,,37,2,22
261969,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus macrocercus,Eukaryota;Animals;Birds,,0.017056,42.9585,mitochondrion,13,,37,2,22
450177,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus megarhynchus,Eukaryota;Animals;Birds,,0.016979,41.463,mitochondrion,13,,37,2,22
2172477,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Tingidae,Dictyla,Dictyla platyoma,Eukaryota;Animals;Insects,,0.015649,22.8769,mitochondrion,13,,37,2,22
44604,Eukaryota,Metazoa,Nematoda,Chromadorea,Strongylida,Dictyocaulidae,Dictyocaulus,Dictyocaulus eckerti,Eukaryota;Animals;Roundworms,,0.0133,23.6692,mitochondrion,12,,36,2,22
29172,Eukaryota,Metazoa,Nematoda,Chromadorea,Strongylida,Dictyocaulidae,Dictyocaulus,Dictyocaulus viviparus,Eukaryota;Animals;Roundworms,,0.01331,23.5838,mitochondrion,12,,36,2,22
57790,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Stichaeidae,Dictyosoma,Dictyosoma burgeri,Eukaryota;Animals;Fishes,,0.016523,47.4672,mitochondrion,13,,37,2,22
438492,Eukaryota,Metazoa,Arthropoda,Collembola,Symphypleona,Dicyrtomidae,Dicyrtomina,Dicyrtomina saundersi,Eukaryota;Animals;Insects,,0.015045,28.4746,mitochondrion,13,,37,2,22
42716,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,Eukaryota;Animals;Mammals,,0.017341,32.7201,mitochondrion,13,,37,2,22
85694,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Eukaryota;Animals;Mammals,,0.017165,33.4634,mitochondrion,13,,37,2,22
461399,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis imperfecta,Eukaryota;Animals;Mammals,,0.017161,33.2323,mitochondrion,13,,37,2,22
9268,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Eukaryota;Animals;Mammals,,0.017157,33.6073,mitochondrion,13,,37,2,22
994805,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis pernigra,Eukaryota;Animals;Mammals,,0.017427,32.8972,mitochondrion,13,,37,2,22
9267,Eukaryota,Metazoa,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis virginiana,Eukaryota;Animals;Mammals,,0.017084,33.1831,mitochondrion,13,,13,2,22
516032,Eukaryota,Metazoa,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,Didemnum vexillum,Eukaryota;Animals;Other Animals,,0.013424,15.9044,mitochondrion,12,,21,2,24
1661411,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Coccidae,Didesmococcus,Didesmococcus koreanus,Eukaryota;Animals;Insects,,0.015143,17.4602,mitochondrion,13,,37,2,22
187111,Eukaryota,Metazoa,Chordata,Aves,Columbiformes,Columbidae,Didunculus,Didunculus strigirostris,Eukaryota;Animals;Birds,,0.017071,45.1819,mitochondrion,13,,37,2,22
42196,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia seguine,Eukaryota;Plants;Land Plants,,0.163699,36.3881,chloroplast,86,,131,8,37
470930,Eukaryota,Metazoa,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Diestrammena,Diestrammena asynamora,Eukaryota;Animals;Insects,,0.015309,24.9592,mitochondrion,13,,37,2,22
49450,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lanata,Eukaryota;Plants;Land Plants,,0.153108,38.561,plastid,85,,130,8,37
1010633,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Digitaria,Digitaria exilis,Eukaryota;Plants;Land Plants,,0.140908,38.4719,plastid,85,,133,8,40
122261,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Digramma,Digramma interrupta,Eukaryota;Animals;Flatworms,,0.013685,32.1008,mitochondrion,12,,36,2,22
697065,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Passifloraceae,Dilkea,Dilkea retusa,Eukaryota;Plants;Land Plants,,0.161923,36.2308,chloroplast,81,,128,8,38
4378,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,Dillenia indica,Eukaryota;Plants;Land Plants,,0.159266,36.6174,chloroplast,83,,133,8,37
359838,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Dilophia,Dilophia salsa,Eukaryota;Plants;Land Plants,,0.154162,35.898,chloroplast,85,,130,8,37
1079087,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Grimmiales,Grimmiaceae,Dilutineuron,Dilutineuron laevigatum,Eukaryota;Plants;Land Plants,,0.106809,39.7448,mitochondrion,39,,66,3,24
798294,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Dimeria,Dimeria ornithopoda,Eukaryota;Plants;Land Plants,,0.140629,38.3939,chloroplast,83,,129,8,38
106584,Eukaryota,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Dimidiochromis,Dimidiochromis compressiceps,Eukaryota;Animals;Fishes,,0.016583,46.0049,mitochondrion,13,,13,2,22
163619,Eukaryota,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Dimidiochromis,Dimidiochromis kiwinge,Eukaryota;Animals;Fishes,,0.016581,45.9864,mitochondrion,13,,37,2,22
128017,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Dimocarpus,Dimocarpus longan,Eukaryota;Plants;Land Plants,,0.160833,37.7858,chloroplast,87,,132,8,37
98002,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Dimorphocarpa,Dimorphocarpa wislizeni,Eukaryota;Plants;Land Plants,,0.15324,36.5035,chloroplast,87,,132,8,37
418655,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Cricetidae,Dinaromys,Dinaromys bogdanovi,Eukaryota;Animals;Mammals,,0.016356,39.9303,mitochondrion,13,,37,2,22
1906767,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Dindymus,Dindymus rubiginosus,Eukaryota;Animals;Insects,,0.016213,24.7086,mitochondrion,13,,37,2,22
941697,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Dinetus,Dinetus racemosus,Eukaryota;Plants;Land Plants,,0.150706,38.9746,plastid,81,,127,8,37
357803,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Gyrinidae,Dineutus,Dineutus mellyi,Eukaryota;Animals;Insects,,0.016123,20.6041,mitochondrion,13,,37,2,22
441509,Eukaryota,Metazoa,Arthropoda,Insecta,Plecoptera,Perlidae,Dinocras,Dinocras cephalotes,Eukaryota;Animals;Insects,,0.015666,37.5463,mitochondrion,13,,13,2,22
2082689,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Pentatomidae,Dinorhynchus,Dinorhynchus dybowskyi,Eukaryota;Animals;Insects,,0.015952,24.8997,mitochondrion,13,,37,2,22
147464,Eukaryota,Metazoa,Chordata,Aves,Dinornithiformes,Dinornithidae,Dinornis,Dinornis giganteus,Eukaryota;Animals;Birds,,0.01707,45.1845,mitochondrion,13,,13,2,22
2652455,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Diocirea,Diocirea violacea,Eukaryota;Plants;Land Plants,,0.1519,37.8176,plastid,86,,129,8,35
229062,Eukaryota,Metazoa,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,Diodon holocanthus,Eukaryota;Animals;Fishes,,0.016514,46.839,mitochondrion,13,,13,2,22
223145,Eukaryota,Metazoa,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,Diodon hystrix,Eukaryota;Animals;Fishes,,0.016512,47.6441,mitochondrion,13,,13,2,22
304257,Eukaryota,Metazoa,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,Diodon liturosus,Eukaryota;Animals;Fishes,,0.016514,46.8148,mitochondrion,13,,13,2,22
4362,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Droseraceae,Dionaea,Dionaea muscipula,Eukaryota;Plants;Land Plants,,0.117589,38.3862,chloroplast,67,,102,5,30
122299,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Dioncophyllaceae,Dioncophyllum,Dioncophyllum thollonii,Eukaryota;Plants;Land Plants,,0.14296,35.4239,plastid,81,,117,4,32
364075,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Dionda,Dionda diaboli,Eukaryota;Animals;Fishes,,0.016799,42.8061,mitochondrion,13,,37,2,22
364070,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Dionda,Dionda episcopa,Eukaryota;Animals;Fishes,,0.016808,45.0143,mitochondrion,13,,37,2,22
115877,Eukaryota,Viridiplantae,Streptophyta,Cycadopsida,Cycadales,Zamiaceae,Dioon,Dioon spinulosum,Eukaryota;Plants;Land Plants,,0.161815,40.11,chloroplast,87,,135,8,39
398472,Eukaryota,Metazoa,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,Diopatra cuprea,Eukaryota;Animals;Other Animals,,0.01505,32.2193,mitochondrion,13,,37,2,22
178888,Eukaryota,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Diopsittaca,Diopsittaca nobilis,Eukaryota;Animals;Birds,,0.016992,46.004,mitochondrion,13,,37,2,22
1163344,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diorhabda,Diorhabda carinata,Eukaryota;Animals;Insects,,0.016232,22.123,mitochondrion,13,,37,2,22
1163345,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diorhabda,Diorhabda carinulata,Eukaryota;Animals;Insects,,0.016298,21.0762,mitochondrion,13,,37,2,22
357119,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Pyralidae,Dioryctria,Dioryctria rubella,Eukaryota;Animals;Insects,,0.015422,20.1725,mitochondrion,13,,37,2,22
55570,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea abyssinica,Eukaryota;Plants;Land Plants,,0.152552,37.0759,chloroplast,84,,130,8,38
55571,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea alata,Eukaryota;Plants;Land Plants,,0.153161,37.0225,chloroplast,86,,124,0,38
394301,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea aspersa,Eukaryota;Plants;Land Plants,,0.153337,37.0419,chloroplast,86,,124,0,38
2072995,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea baya,Eukaryota;Plants;Land Plants,,0.152155,37.145,chloroplast,84,,130,8,38
35874,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea bulbifera,Eukaryota;Plants;Land Plants,,0.153075,37.0243,chloroplast,86,,124,0,38
55572,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea burkilliana,Eukaryota;Plants;Land Plants,,0.151908,37.1541,chloroplast,84,,130,8,38
29710,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea cayenensis,Eukaryota;Plants;Land Plants,,0.152367,37.0914,chloroplast,84,,130,8,38
55577,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea cayenensis subsp. rotundata,Eukaryota;Plants;Land Plants,,0.155406,37.2026,plastid,84,GCA_009730915.2,130,8,38
357959,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea collettii,Eukaryota;Plants;Land Plants,,0.15387,37.169,chloroplast,87,,125,8,30
167584,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea dumetorum,Eukaryota;Plants;Land Plants,,0.152475,37.0041,chloroplast,84,,130,8,38
145284,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea elephantipes,Eukaryota;Plants;Land Plants,,0.152609,37.1518,chloroplast,84,,130,8,38
323665,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea esculenta,Eukaryota;Plants;Land Plants,,0.153437,37.0654,chloroplast,85,,131,8,37
374971,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea futschauensis,Eukaryota;Plants;Land Plants,,0.153946,37.2085,chloroplast,86,,124,0,38
1640672,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea hirtiflora,Eukaryota;Plants;Land Plants,,0.152287,37.1391,chloroplast,84,,130,8,38
4673,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea japonica,Eukaryota;Plants;Land Plants,,0.153293,37.0128,chloroplast,86,,132,8,38
64700,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea nipponica,Eukaryota;Plants;Land Plants,,0.153255,37.0193,chloroplast,85,,123,8,30
_,_,_,_,_,_,_,_,Dioscorea persimilis,Eukaryota;Plants;Land Plants,,0.153221,37.0139,chloroplast,84,,127,6,37
55575,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea polystachya,Eukaryota;Plants;Land Plants,,0.152963,37.0429,chloroplast,86,,124,8,30
55576,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea praehensilis,Eukaryota;Plants;Land Plants,,0.152466,37.0889,chloroplast,84,,130,8,38
329150,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea preussii,Eukaryota;Plants;Land Plants,,0.152539,37.0502,chloroplast,84,,130,8,38
2072996,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea quartiniana,Eukaryota;Plants;Land Plants,,0.152172,37.0896,chloroplast,83,,129,8,38
64477,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea quinquelobata,Eukaryota;Plants;Land Plants,,0.153945,37.1958,chloroplast,84,,130,8,38
2072997,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea sagittifolia,Eukaryota;Plants;Land Plants,,0.152549,37.0701,chloroplast,84,,130,8,38
55578,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea sansibarensis,Eukaryota;Plants;Land Plants,,0.152445,37.155,chloroplast,84,,130,8,38
167593,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea schimperiana,Eukaryota;Plants;Land Plants,,0.152382,37.0103,chloroplast,83,,129,8,38
55580,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea togoensis,Eukaryota;Plants;Land Plants,,0.152264,37.1302,chloroplast,84,,130,8,38
330167,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea villosa,Eukaryota;Plants;Land Plants,,0.153974,37.1667,plastid,84,,130,8,38
325984,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea zingiberensis,Eukaryota;Plants;Land Plants,,0.15397,37.2189,chloroplast,86,,132,8,38
1932074,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros blancoi,Eukaryota;Plants;Land Plants,,0.157745,37.3831,chloroplast,85,,131,8,37
665996,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros cathayensis,Eukaryota;Plants;Land Plants,,0.157689,37.4199,chloroplast,86,,132,8,37
413731,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros celebica,Eukaryota;Plants;Land Plants,,0.157643,37.3838,chloroplast,86,,131,8,37
